split,sample_id,fault_type,vin,cycle_index,sample_label,sequence_length
train,LFP_normal_vin_366_vin_366_discharge_7,normal,vin_366,7,0,625
train,LFP_normal_vin_366_vin_366_discharge_8,normal,vin_366,8,0,557
train,LFP_normal_vin_366_vin_366_discharge_9,normal,vin_366,9,0,660
train,LFP_normal_vin_366_vin_366_discharge_10,normal,vin_366,10,0,607
train,LFP_normal_vin_367_vin_367_discharge_1,normal,vin_367,1,0,635
train,LFP_normal_vin_367_vin_367_discharge_2,normal,vin_367,2,0,677
train,LFP_normal_vin_367_vin_367_discharge_3,normal,vin_367,3,0,590
train,LFP_normal_vin_367_vin_367_discharge_4,normal,vin_367,4,0,577
train,LFP_normal_vin_367_vin_367_discharge_5,normal,vin_367,5,0,532
train,LFP_normal_vin_367_vin_367_discharge_6,normal,vin_367,6,0,592
train,LFP_normal_vin_367_vin_367_discharge_7,normal,vin_367,7,0,557
train,LFP_normal_vin_367_vin_367_discharge_8,normal,vin_367,8,0,525
train,LFP_normal_vin_367_vin_367_discharge_9,normal,vin_367,9,0,546
train,LFP_normal_vin_367_vin_367_discharge_10,normal,vin_367,10,0,506
train,LFP_normal_vin_368_vin_368_discharge_1,normal,vin_368,1,0,607
train,LFP_normal_vin_368_vin_368_discharge_2,normal,vin_368,2,0,539
train,LFP_normal_vin_368_vin_368_discharge_3,normal,vin_368,3,0,657
train,LFP_normal_vin_368_vin_368_discharge_4,normal,vin_368,4,0,514
train,LFP_normal_vin_368_vin_368_discharge_5,normal,vin_368,5,0,543
train,LFP_normal_vin_368_vin_368_discharge_6,normal,vin_368,6,0,685
train,LFP_normal_vin_368_vin_368_discharge_7,normal,vin_368,7,0,497
train,LFP_normal_vin_368_vin_368_discharge_8,normal,vin_368,8,0,709
train,LFP_normal_vin_368_vin_368_discharge_9,normal,vin_368,9,0,889
train,LFP_normal_vin_368_vin_368_discharge_10,normal,vin_368,10,0,668
train,LFP_normal_vin_371_vin_371_discharge_1,normal,vin_371,1,0,511
train,LFP_normal_vin_371_vin_371_discharge_2,normal,vin_371,2,0,664
train,LFP_normal_vin_371_vin_371_discharge_3,normal,vin_371,3,0,657
train,LFP_normal_vin_371_vin_371_discharge_4,normal,vin_371,4,0,668
train,LFP_normal_vin_371_vin_371_discharge_5,normal,vin_371,5,0,746
train,LFP_normal_vin_371_vin_371_discharge_6,normal,vin_371,6,0,598
train,LFP_normal_vin_371_vin_371_discharge_7,normal,vin_371,7,0,470
train,LFP_normal_vin_371_vin_371_discharge_8,normal,vin_371,8,0,1010
train,LFP_normal_vin_371_vin_371_discharge_9,normal,vin_371,9,0,548
train,LFP_normal_vin_371_vin_371_discharge_10,normal,vin_371,10,0,545
train,LFP_normal_vin_372_vin_372_discharge_1,normal,vin_372,1,0,558
train,LFP_normal_vin_372_vin_372_discharge_2,normal,vin_372,2,0,543
train,LFP_normal_vin_372_vin_372_discharge_3,normal,vin_372,3,0,678
train,LFP_normal_vin_372_vin_372_discharge_4,normal,vin_372,4,0,948
train,LFP_normal_vin_372_vin_372_discharge_5,normal,vin_372,5,0,698
train,LFP_normal_vin_372_vin_372_discharge_6,normal,vin_372,6,0,544
train,LFP_normal_vin_372_vin_372_discharge_7,normal,vin_372,7,0,488
train,LFP_normal_vin_372_vin_372_discharge_8,normal,vin_372,8,0,817
train,LFP_normal_vin_372_vin_372_discharge_9,normal,vin_372,9,0,525
train,LFP_normal_vin_372_vin_372_discharge_10,normal,vin_372,10,0,623
train,LFP_normal_vin_375_vin_375_discharge_1,normal,vin_375,1,0,703
train,LFP_normal_vin_375_vin_375_discharge_2,normal,vin_375,2,0,671
train,LFP_normal_vin_375_vin_375_discharge_3,normal,vin_375,3,0,567
train,LFP_normal_vin_375_vin_375_discharge_4,normal,vin_375,4,0,684
train,LFP_normal_vin_375_vin_375_discharge_5,normal,vin_375,5,0,887
train,LFP_normal_vin_375_vin_375_discharge_6,normal,vin_375,6,0,576
train,LFP_normal_vin_375_vin_375_discharge_7,normal,vin_375,7,0,555
train,LFP_normal_vin_375_vin_375_discharge_8,normal,vin_375,8,0,518
train,LFP_normal_vin_375_vin_375_discharge_9,normal,vin_375,9,0,592
train,LFP_normal_vin_375_vin_375_discharge_10,normal,vin_375,10,0,597
train,LFP_normal_vin_376_vin_376_discharge_1,normal,vin_376,1,0,703
train,LFP_normal_vin_376_vin_376_discharge_2,normal,vin_376,2,0,880
train,LFP_normal_vin_376_vin_376_discharge_3,normal,vin_376,3,0,618
train,LFP_normal_vin_376_vin_376_discharge_4,normal,vin_376,4,0,668
train,LFP_normal_vin_376_vin_376_discharge_5,normal,vin_376,5,0,577
train,LFP_normal_vin_376_vin_376_discharge_6,normal,vin_376,6,0,732
train,LFP_normal_vin_376_vin_376_discharge_7,normal,vin_376,7,0,661
train,LFP_normal_vin_376_vin_376_discharge_8,normal,vin_376,8,0,639
train,LFP_normal_vin_376_vin_376_discharge_9,normal,vin_376,9,0,587
train,LFP_normal_vin_376_vin_376_discharge_10,normal,vin_376,10,0,549
train,LFP_normal_vin_378_vin_378_discharge_1,normal,vin_378,1,0,716
train,LFP_normal_vin_378_vin_378_discharge_2,normal,vin_378,2,0,717
train,LFP_normal_vin_378_vin_378_discharge_3,normal,vin_378,3,0,704
train,LFP_normal_vin_378_vin_378_discharge_4,normal,vin_378,4,0,752
train,LFP_normal_vin_378_vin_378_discharge_5,normal,vin_378,5,0,585
train,LFP_normal_vin_378_vin_378_discharge_6,normal,vin_378,6,0,528
train,LFP_normal_vin_378_vin_378_discharge_7,normal,vin_378,7,0,789
train,LFP_normal_vin_378_vin_378_discharge_8,normal,vin_378,8,0,689
train,LFP_normal_vin_378_vin_378_discharge_9,normal,vin_378,9,0,573
train,LFP_normal_vin_378_vin_378_discharge_10,normal,vin_378,10,0,575
train,LFP_normal_vin_382_vin_382_discharge_1,normal,vin_382,1,0,874
train,LFP_normal_vin_382_vin_382_discharge_2,normal,vin_382,2,0,550
train,LFP_normal_vin_382_vin_382_discharge_3,normal,vin_382,3,0,665
train,LFP_normal_vin_382_vin_382_discharge_4,normal,vin_382,4,0,626
train,LFP_normal_vin_382_vin_382_discharge_5,normal,vin_382,5,0,966
train,LFP_normal_vin_382_vin_382_discharge_6,normal,vin_382,6,0,560
train,LFP_normal_vin_382_vin_382_discharge_7,normal,vin_382,7,0,591
train,LFP_normal_vin_382_vin_382_discharge_8,normal,vin_382,8,0,818
train,LFP_normal_vin_382_vin_382_discharge_9,normal,vin_382,9,0,527
train,LFP_normal_vin_382_vin_382_discharge_10,normal,vin_382,10,0,626
train,LFP_normal_vin_383_vin_383_discharge_1,normal,vin_383,1,0,711
train,LFP_normal_vin_383_vin_383_discharge_2,normal,vin_383,2,0,803
train,LFP_normal_vin_383_vin_383_discharge_3,normal,vin_383,3,0,620
train,LFP_normal_vin_383_vin_383_discharge_4,normal,vin_383,4,0,643
train,LFP_normal_vin_383_vin_383_discharge_5,normal,vin_383,5,0,928
train,LFP_normal_vin_383_vin_383_discharge_6,normal,vin_383,6,0,739
train,LFP_normal_vin_383_vin_383_discharge_7,normal,vin_383,7,0,606
train,LFP_normal_vin_383_vin_383_discharge_8,normal,vin_383,8,0,683
train,LFP_normal_vin_383_vin_383_discharge_9,normal,vin_383,9,0,544
train,LFP_normal_vin_383_vin_383_discharge_10,normal,vin_383,10,0,838
train,LFP_normal_vin_384_vin_384_discharge_1,normal,vin_384,1,0,491
train,LFP_normal_vin_384_vin_384_discharge_2,normal,vin_384,2,0,748
train,LFP_normal_vin_384_vin_384_discharge_3,normal,vin_384,3,0,597
train,LFP_normal_vin_384_vin_384_discharge_4,normal,vin_384,4,0,498
train,LFP_normal_vin_384_vin_384_discharge_5,normal,vin_384,5,0,491
train,LFP_normal_vin_384_vin_384_discharge_6,normal,vin_384,6,0,588
train,LFP_normal_vin_384_vin_384_discharge_7,normal,vin_384,7,0,547
train,LFP_normal_vin_384_vin_384_discharge_8,normal,vin_384,8,0,627
train,LFP_normal_vin_384_vin_384_discharge_9,normal,vin_384,9,0,491
train,LFP_normal_vin_384_vin_384_discharge_10,normal,vin_384,10,0,858
train,LFP_normal_vin_385_vin_385_discharge_1,normal,vin_385,1,0,512
train,LFP_normal_vin_385_vin_385_discharge_2,normal,vin_385,2,0,715
train,LFP_normal_vin_385_vin_385_discharge_3,normal,vin_385,3,0,539
train,LFP_normal_vin_385_vin_385_discharge_4,normal,vin_385,4,0,621
train,LFP_normal_vin_385_vin_385_discharge_5,normal,vin_385,5,0,588
train,LFP_normal_vin_385_vin_385_discharge_6,normal,vin_385,6,0,677
train,LFP_normal_vin_385_vin_385_discharge_7,normal,vin_385,7,0,713
train,LFP_normal_vin_385_vin_385_discharge_8,normal,vin_385,8,0,752
train,LFP_normal_vin_385_vin_385_discharge_9,normal,vin_385,9,0,518
train,LFP_normal_vin_385_vin_385_discharge_10,normal,vin_385,10,0,522
train,LFP_normal_vin_386_vin_386_discharge_1,normal,vin_386,1,0,586
train,LFP_normal_vin_386_vin_386_discharge_2,normal,vin_386,2,0,680
train,LFP_normal_vin_386_vin_386_discharge_3,normal,vin_386,3,0,530
train,LFP_normal_vin_386_vin_386_discharge_4,normal,vin_386,4,0,1006
train,LFP_normal_vin_386_vin_386_discharge_5,normal,vin_386,5,0,660
train,LFP_normal_vin_386_vin_386_discharge_6,normal,vin_386,6,0,587
train,LFP_normal_vin_386_vin_386_discharge_7,normal,vin_386,7,0,701
train,LFP_normal_vin_386_vin_386_discharge_8,normal,vin_386,8,0,654
train,LFP_normal_vin_386_vin_386_discharge_9,normal,vin_386,9,0,572
train,LFP_normal_vin_386_vin_386_discharge_10,normal,vin_386,10,0,649
train,LFP_normal_vin_387_vin_387_discharge_1,normal,vin_387,1,0,508
train,LFP_normal_vin_387_vin_387_discharge_2,normal,vin_387,2,0,699
train,LFP_normal_vin_387_vin_387_discharge_3,normal,vin_387,3,0,694
train,LFP_normal_vin_387_vin_387_discharge_4,normal,vin_387,4,0,587
train,LFP_normal_vin_387_vin_387_discharge_5,normal,vin_387,5,0,507
train,LFP_normal_vin_387_vin_387_discharge_6,normal,vin_387,6,0,1084
train,LFP_normal_vin_387_vin_387_discharge_7,normal,vin_387,7,0,587
train,LFP_normal_vin_387_vin_387_discharge_8,normal,vin_387,8,0,591
train,LFP_normal_vin_387_vin_387_discharge_9,normal,vin_387,9,0,654
train,LFP_normal_vin_387_vin_387_discharge_10,normal,vin_387,10,0,627
train,LFP_normal_vin_388_vin_388_discharge_1,normal,vin_388,1,0,742
train,LFP_normal_vin_388_vin_388_discharge_2,normal,vin_388,2,0,984
train,LFP_normal_vin_388_vin_388_discharge_3,normal,vin_388,3,0,504
train,LFP_normal_vin_388_vin_388_discharge_4,normal,vin_388,4,0,363
train,LFP_normal_vin_388_vin_388_discharge_5,normal,vin_388,5,0,730
train,LFP_normal_vin_388_vin_388_discharge_6,normal,vin_388,6,0,535
train,LFP_normal_vin_388_vin_388_discharge_7,normal,vin_388,7,0,606
train,LFP_normal_vin_388_vin_388_discharge_8,normal,vin_388,8,0,662
train,LFP_normal_vin_388_vin_388_discharge_9,normal,vin_388,9,0,610
train,LFP_normal_vin_388_vin_388_discharge_10,normal,vin_388,10,0,743
train,LFP_normal_vin_389_vin_389_discharge_1,normal,vin_389,1,0,795
train,LFP_normal_vin_389_vin_389_discharge_2,normal,vin_389,2,0,538
train,LFP_normal_vin_389_vin_389_discharge_3,normal,vin_389,3,0,602
train,LFP_normal_vin_389_vin_389_discharge_4,normal,vin_389,4,0,758
train,LFP_normal_vin_389_vin_389_discharge_5,normal,vin_389,5,0,534
train,LFP_normal_vin_389_vin_389_discharge_6,normal,vin_389,6,0,784
train,LFP_normal_vin_389_vin_389_discharge_7,normal,vin_389,7,0,523
train,LFP_normal_vin_389_vin_389_discharge_8,normal,vin_389,8,0,837
train,LFP_normal_vin_389_vin_389_discharge_9,normal,vin_389,9,0,581
train,LFP_normal_vin_389_vin_389_discharge_10,normal,vin_389,10,0,643
train,LFP_normal_vin_390_vin_390_discharge_1,normal,vin_390,1,0,673
train,LFP_normal_vin_390_vin_390_discharge_2,normal,vin_390,2,0,499
train,LFP_normal_vin_390_vin_390_discharge_3,normal,vin_390,3,0,650
train,LFP_normal_vin_390_vin_390_discharge_4,normal,vin_390,4,0,630
train,LFP_normal_vin_390_vin_390_discharge_5,normal,vin_390,5,0,715
train,LFP_normal_vin_390_vin_390_discharge_6,normal,vin_390,6,0,764
train,LFP_normal_vin_390_vin_390_discharge_7,normal,vin_390,7,0,652
train,LFP_normal_vin_390_vin_390_discharge_8,normal,vin_390,8,0,759
train,LFP_normal_vin_390_vin_390_discharge_9,normal,vin_390,9,0,584
train,LFP_normal_vin_390_vin_390_discharge_10,normal,vin_390,10,0,607
train,LFP_normal_vin_392_vin_392_discharge_1,normal,vin_392,1,0,515
train,LFP_normal_vin_392_vin_392_discharge_2,normal,vin_392,2,0,582
train,LFP_normal_vin_392_vin_392_discharge_3,normal,vin_392,3,0,614
train,LFP_normal_vin_392_vin_392_discharge_4,normal,vin_392,4,0,550
train,LFP_normal_vin_392_vin_392_discharge_5,normal,vin_392,5,0,533
train,LFP_normal_vin_392_vin_392_discharge_6,normal,vin_392,6,0,639
train,LFP_normal_vin_392_vin_392_discharge_7,normal,vin_392,7,0,717
train,LFP_normal_vin_392_vin_392_discharge_8,normal,vin_392,8,0,715
train,LFP_normal_vin_392_vin_392_discharge_9,normal,vin_392,9,0,521
train,LFP_normal_vin_392_vin_392_discharge_10,normal,vin_392,10,0,570
train,LFP_normal_vin_393_vin_393_discharge_1,normal,vin_393,1,0,748
train,LFP_normal_vin_393_vin_393_discharge_2,normal,vin_393,2,0,619
train,LFP_normal_vin_393_vin_393_discharge_3,normal,vin_393,3,0,613
train,LFP_normal_vin_393_vin_393_discharge_4,normal,vin_393,4,0,782
train,LFP_normal_vin_393_vin_393_discharge_5,normal,vin_393,5,0,513
train,LFP_normal_vin_393_vin_393_discharge_6,normal,vin_393,6,0,985
train,LFP_normal_vin_393_vin_393_discharge_7,normal,vin_393,7,0,636
train,LFP_normal_vin_393_vin_393_discharge_8,normal,vin_393,8,0,551
train,LFP_normal_vin_393_vin_393_discharge_9,normal,vin_393,9,0,538
train,LFP_normal_vin_393_vin_393_discharge_10,normal,vin_393,10,0,721
train,LFP_normal_vin_395_vin_395_discharge_1,normal,vin_395,1,0,551
train,LFP_normal_vin_395_vin_395_discharge_2,normal,vin_395,2,0,900
train,LFP_normal_vin_395_vin_395_discharge_3,normal,vin_395,3,0,613
train,LFP_normal_vin_395_vin_395_discharge_4,normal,vin_395,4,0,944
train,LFP_normal_vin_395_vin_395_discharge_5,normal,vin_395,5,0,699
train,LFP_normal_vin_395_vin_395_discharge_6,normal,vin_395,6,0,538
train,LFP_normal_vin_395_vin_395_discharge_7,normal,vin_395,7,0,526
train,LFP_normal_vin_395_vin_395_discharge_8,normal,vin_395,8,0,676
train,LFP_normal_vin_395_vin_395_discharge_9,normal,vin_395,9,0,659
train,LFP_normal_vin_395_vin_395_discharge_10,normal,vin_395,10,0,639
train,LFP_normal_vin_396_vin_396_discharge_1,normal,vin_396,1,0,549
train,LFP_normal_vin_396_vin_396_discharge_2,normal,vin_396,2,0,560
train,LFP_normal_vin_396_vin_396_discharge_3,normal,vin_396,3,0,679
train,LFP_normal_vin_396_vin_396_discharge_4,normal,vin_396,4,0,908
train,LFP_normal_vin_396_vin_396_discharge_5,normal,vin_396,5,0,609
train,LFP_normal_vin_396_vin_396_discharge_6,normal,vin_396,6,0,590
train,LFP_normal_vin_396_vin_396_discharge_7,normal,vin_396,7,0,1099
train,LFP_normal_vin_396_vin_396_discharge_8,normal,vin_396,8,0,590
train,LFP_normal_vin_396_vin_396_discharge_9,normal,vin_396,9,0,559
train,LFP_normal_vin_396_vin_396_discharge_10,normal,vin_396,10,0,578
train,LFP_normal_vin_397_vin_397_discharge_1,normal,vin_397,1,0,593
train,LFP_normal_vin_397_vin_397_discharge_2,normal,vin_397,2,0,1028
train,LFP_normal_vin_397_vin_397_discharge_3,normal,vin_397,3,0,933
train,LFP_normal_vin_397_vin_397_discharge_4,normal,vin_397,4,0,697
train,LFP_normal_vin_397_vin_397_discharge_5,normal,vin_397,5,0,570
train,LFP_normal_vin_397_vin_397_discharge_6,normal,vin_397,6,0,690
train,LFP_normal_vin_397_vin_397_discharge_7,normal,vin_397,7,0,510
train,LFP_normal_vin_397_vin_397_discharge_8,normal,vin_397,8,0,774
train,LFP_normal_vin_397_vin_397_discharge_9,normal,vin_397,9,0,660
train,LFP_normal_vin_397_vin_397_discharge_10,normal,vin_397,10,0,521
train,LFP_normal_vin_400_vin_400_discharge_1,normal,vin_400,1,0,708
train,LFP_normal_vin_400_vin_400_discharge_2,normal,vin_400,2,0,738
train,LFP_normal_vin_400_vin_400_discharge_3,normal,vin_400,3,0,506
train,LFP_normal_vin_400_vin_400_discharge_4,normal,vin_400,4,0,507
train,LFP_normal_vin_400_vin_400_discharge_5,normal,vin_400,5,0,573
train,LFP_normal_vin_400_vin_400_discharge_6,normal,vin_400,6,0,691
train,LFP_normal_vin_400_vin_400_discharge_7,normal,vin_400,7,0,514
train,LFP_normal_vin_400_vin_400_discharge_8,normal,vin_400,8,0,594
train,LFP_normal_vin_400_vin_400_discharge_9,normal,vin_400,9,0,850
train,LFP_normal_vin_400_vin_400_discharge_10,normal,vin_400,10,0,574
train,LFP_normal_vin_401_vin_401_discharge_1,normal,vin_401,1,0,699
train,LFP_normal_vin_401_vin_401_discharge_2,normal,vin_401,2,0,764
train,LFP_normal_vin_401_vin_401_discharge_3,normal,vin_401,3,0,572
train,LFP_normal_vin_401_vin_401_discharge_4,normal,vin_401,4,0,553
train,LFP_normal_vin_401_vin_401_discharge_5,normal,vin_401,5,0,613
train,LFP_normal_vin_401_vin_401_discharge_6,normal,vin_401,6,0,631
train,LFP_normal_vin_401_vin_401_discharge_7,normal,vin_401,7,0,602
train,LFP_normal_vin_401_vin_401_discharge_8,normal,vin_401,8,0,585
train,LFP_normal_vin_401_vin_401_discharge_9,normal,vin_401,9,0,689
train,LFP_normal_vin_401_vin_401_discharge_10,normal,vin_401,10,0,733
train,LFP_normal_vin_404_vin_404_discharge_1,normal,vin_404,1,0,500
train,LFP_normal_vin_404_vin_404_discharge_2,normal,vin_404,2,0,644
train,LFP_normal_vin_404_vin_404_discharge_3,normal,vin_404,3,0,906
train,LFP_normal_vin_404_vin_404_discharge_4,normal,vin_404,4,0,566
train,LFP_normal_vin_404_vin_404_discharge_5,normal,vin_404,5,0,578
train,LFP_normal_vin_404_vin_404_discharge_6,normal,vin_404,6,0,623
train,LFP_normal_vin_404_vin_404_discharge_7,normal,vin_404,7,0,579
train,LFP_normal_vin_404_vin_404_discharge_8,normal,vin_404,8,0,804
train,LFP_normal_vin_404_vin_404_discharge_9,normal,vin_404,9,0,722
train,LFP_normal_vin_404_vin_404_discharge_10,normal,vin_404,10,0,751
train,LFP_normal_vin_406_vin_406_discharge_1,normal,vin_406,1,0,633
train,LFP_normal_vin_406_vin_406_discharge_2,normal,vin_406,2,0,666
train,LFP_normal_vin_406_vin_406_discharge_3,normal,vin_406,3,0,788
train,LFP_normal_vin_406_vin_406_discharge_4,normal,vin_406,4,0,699
train,LFP_normal_vin_406_vin_406_discharge_5,normal,vin_406,5,0,672
train,LFP_normal_vin_406_vin_406_discharge_6,normal,vin_406,6,0,587
train,LFP_normal_vin_406_vin_406_discharge_7,normal,vin_406,7,0,554
train,LFP_normal_vin_406_vin_406_discharge_8,normal,vin_406,8,0,511
train,LFP_normal_vin_406_vin_406_discharge_9,normal,vin_406,9,0,564
train,LFP_normal_vin_406_vin_406_discharge_10,normal,vin_406,10,0,1050
train,LFP_normal_vin_409_vin_409_discharge_1,normal,vin_409,1,0,547
train,LFP_normal_vin_409_vin_409_discharge_2,normal,vin_409,2,0,750
train,LFP_normal_vin_409_vin_409_discharge_3,normal,vin_409,3,0,585
train,LFP_normal_vin_409_vin_409_discharge_4,normal,vin_409,4,0,633
train,LFP_normal_vin_409_vin_409_discharge_5,normal,vin_409,5,0,505
train,LFP_normal_vin_409_vin_409_discharge_6,normal,vin_409,6,0,608
train,LFP_normal_vin_409_vin_409_discharge_7,normal,vin_409,7,0,608
train,LFP_normal_vin_409_vin_409_discharge_8,normal,vin_409,8,0,635
train,LFP_normal_vin_409_vin_409_discharge_9,normal,vin_409,9,0,667
train,LFP_normal_vin_409_vin_409_discharge_10,normal,vin_409,10,0,802
train,LFP_normal_vin_410_vin_410_discharge_1,normal,vin_410,1,0,604
train,LFP_normal_vin_410_vin_410_discharge_2,normal,vin_410,2,0,684
train,LFP_normal_vin_410_vin_410_discharge_3,normal,vin_410,3,0,499
train,LFP_normal_vin_410_vin_410_discharge_4,normal,vin_410,4,0,504
train,LFP_normal_vin_410_vin_410_discharge_5,normal,vin_410,5,0,622
train,LFP_normal_vin_410_vin_410_discharge_6,normal,vin_410,6,0,929
train,LFP_normal_vin_410_vin_410_discharge_7,normal,vin_410,7,0,757
train,LFP_normal_vin_410_vin_410_discharge_8,normal,vin_410,8,0,739
train,LFP_normal_vin_410_vin_410_discharge_9,normal,vin_410,9,0,658
train,LFP_normal_vin_410_vin_410_discharge_10,normal,vin_410,10,0,555
train,LFP_normal_vin_411_vin_411_discharge_1,normal,vin_411,1,0,474
train,LFP_normal_vin_411_vin_411_discharge_2,normal,vin_411,2,0,655
train,LFP_normal_vin_411_vin_411_discharge_3,normal,vin_411,3,0,583
train,LFP_normal_vin_411_vin_411_discharge_4,normal,vin_411,4,0,538
train,LFP_normal_vin_411_vin_411_discharge_5,normal,vin_411,5,0,789
train,LFP_normal_vin_411_vin_411_discharge_6,normal,vin_411,6,0,1122
train,LFP_normal_vin_411_vin_411_discharge_7,normal,vin_411,7,0,508
train,LFP_normal_vin_411_vin_411_discharge_8,normal,vin_411,8,0,648
train,LFP_normal_vin_411_vin_411_discharge_9,normal,vin_411,9,0,859
train,LFP_normal_vin_411_vin_411_discharge_10,normal,vin_411,10,0,636
train,LFP_normal_vin_412_vin_412_discharge_1,normal,vin_412,1,0,640
train,LFP_normal_vin_412_vin_412_discharge_2,normal,vin_412,2,0,637
train,LFP_normal_vin_412_vin_412_discharge_3,normal,vin_412,3,0,566
train,LFP_normal_vin_412_vin_412_discharge_4,normal,vin_412,4,0,750
train,LFP_normal_vin_412_vin_412_discharge_5,normal,vin_412,5,0,534
train,LFP_normal_vin_412_vin_412_discharge_6,normal,vin_412,6,0,943
train,LFP_normal_vin_412_vin_412_discharge_7,normal,vin_412,7,0,725
train,LFP_normal_vin_412_vin_412_discharge_8,normal,vin_412,8,0,860
train,LFP_normal_vin_412_vin_412_discharge_9,normal,vin_412,9,0,646
train,LFP_normal_vin_412_vin_412_discharge_10,normal,vin_412,10,0,922
train,LFP_normal_vin_413_vin_413_discharge_1,normal,vin_413,1,0,523
train,LFP_normal_vin_413_vin_413_discharge_2,normal,vin_413,2,0,583
train,LFP_normal_vin_413_vin_413_discharge_3,normal,vin_413,3,0,904
train,LFP_normal_vin_413_vin_413_discharge_4,normal,vin_413,4,0,583
train,LFP_normal_vin_413_vin_413_discharge_5,normal,vin_413,5,0,509
train,LFP_normal_vin_413_vin_413_discharge_6,normal,vin_413,6,0,543
train,LFP_normal_vin_413_vin_413_discharge_7,normal,vin_413,7,0,735
train,LFP_normal_vin_413_vin_413_discharge_8,normal,vin_413,8,0,590
train,LFP_normal_vin_413_vin_413_discharge_9,normal,vin_413,9,0,704
train,LFP_normal_vin_413_vin_413_discharge_10,normal,vin_413,10,0,554
train,LFP_normal_vin_414_vin_414_discharge_1,normal,vin_414,1,0,583
train,LFP_normal_vin_414_vin_414_discharge_2,normal,vin_414,2,0,544
train,LFP_normal_vin_414_vin_414_discharge_3,normal,vin_414,3,0,519
train,LFP_normal_vin_414_vin_414_discharge_4,normal,vin_414,4,0,757
train,LFP_normal_vin_414_vin_414_discharge_5,normal,vin_414,5,0,700
train,LFP_normal_vin_414_vin_414_discharge_6,normal,vin_414,6,0,607
train,LFP_normal_vin_414_vin_414_discharge_7,normal,vin_414,7,0,967
train,LFP_normal_vin_414_vin_414_discharge_8,normal,vin_414,8,0,832
train,LFP_normal_vin_414_vin_414_discharge_9,normal,vin_414,9,0,542
train,LFP_normal_vin_414_vin_414_discharge_10,normal,vin_414,10,0,745
train,LFP_normal_vin_415_vin_415_discharge_1,normal,vin_415,1,0,558
train,LFP_normal_vin_415_vin_415_discharge_2,normal,vin_415,2,0,615
train,LFP_normal_vin_415_vin_415_discharge_3,normal,vin_415,3,0,791
train,LFP_normal_vin_415_vin_415_discharge_4,normal,vin_415,4,0,898
train,LFP_normal_vin_415_vin_415_discharge_5,normal,vin_415,5,0,792
train,LFP_normal_vin_415_vin_415_discharge_6,normal,vin_415,6,0,716
train,LFP_normal_vin_415_vin_415_discharge_7,normal,vin_415,7,0,710
train,LFP_normal_vin_415_vin_415_discharge_8,normal,vin_415,8,0,553
train,LFP_normal_vin_415_vin_415_discharge_9,normal,vin_415,9,0,518
train,LFP_normal_vin_415_vin_415_discharge_10,normal,vin_415,10,0,549
train,LFP_normal_vin_416_vin_416_discharge_1,normal,vin_416,1,0,595
train,LFP_normal_vin_416_vin_416_discharge_2,normal,vin_416,2,0,510
train,LFP_normal_vin_416_vin_416_discharge_3,normal,vin_416,3,0,523
train,LFP_normal_vin_416_vin_416_discharge_4,normal,vin_416,4,0,933
train,LFP_normal_vin_416_vin_416_discharge_5,normal,vin_416,5,0,551
train,LFP_normal_vin_416_vin_416_discharge_6,normal,vin_416,6,0,663
train,LFP_normal_vin_416_vin_416_discharge_7,normal,vin_416,7,0,554
train,LFP_normal_vin_416_vin_416_discharge_8,normal,vin_416,8,0,854
train,LFP_normal_vin_416_vin_416_discharge_9,normal,vin_416,9,0,604
train,LFP_normal_vin_416_vin_416_discharge_10,normal,vin_416,10,0,564
train,LFP_normal_vin_417_vin_417_discharge_1,normal,vin_417,1,0,514
train,LFP_normal_vin_417_vin_417_discharge_2,normal,vin_417,2,0,598
train,LFP_normal_vin_417_vin_417_discharge_3,normal,vin_417,3,0,585
train,LFP_normal_vin_417_vin_417_discharge_4,normal,vin_417,4,0,712
train,LFP_normal_vin_417_vin_417_discharge_5,normal,vin_417,5,0,550
train,LFP_normal_vin_417_vin_417_discharge_6,normal,vin_417,6,0,615
train,LFP_normal_vin_417_vin_417_discharge_7,normal,vin_417,7,0,637
train,LFP_normal_vin_417_vin_417_discharge_8,normal,vin_417,8,0,535
train,LFP_normal_vin_417_vin_417_discharge_9,normal,vin_417,9,0,616
train,LFP_normal_vin_417_vin_417_discharge_10,normal,vin_417,10,0,768
train,LFP_normal_vin_418_vin_418_discharge_1,normal,vin_418,1,0,572
train,LFP_normal_vin_418_vin_418_discharge_2,normal,vin_418,2,0,636
train,LFP_normal_vin_418_vin_418_discharge_3,normal,vin_418,3,0,937
train,LFP_normal_vin_418_vin_418_discharge_4,normal,vin_418,4,0,497
train,LFP_normal_vin_418_vin_418_discharge_5,normal,vin_418,5,0,549
train,LFP_normal_vin_418_vin_418_discharge_6,normal,vin_418,6,0,579
train,LFP_normal_vin_418_vin_418_discharge_7,normal,vin_418,7,0,569
train,LFP_normal_vin_418_vin_418_discharge_8,normal,vin_418,8,0,523
train,LFP_normal_vin_418_vin_418_discharge_9,normal,vin_418,9,0,626
train,LFP_normal_vin_418_vin_418_discharge_10,normal,vin_418,10,0,598
train,LFP_normal_vin_419_vin_419_discharge_1,normal,vin_419,1,0,549
train,LFP_normal_vin_419_vin_419_discharge_2,normal,vin_419,2,0,733
train,LFP_normal_vin_419_vin_419_discharge_3,normal,vin_419,3,0,773
