sample_id,file_path,relative_path,chemistry,fault_type,vin,cycle_kind,cycle_index,sample_label,severity,fault_cell_id,fault_value,fault_unit
LFP_normal_vin_321_vin_321_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_2.csv,LFP/normal/vin_321/vin_321_discharge_2.csv,LFP,normal,vin_321,discharge,2,0,,,,
LFP_normal_vin_321_vin_321_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_3.csv,LFP/normal/vin_321/vin_321_discharge_3.csv,LFP,normal,vin_321,discharge,3,0,,,,
LFP_normal_vin_321_vin_321_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_4.csv,LFP/normal/vin_321/vin_321_discharge_4.csv,LFP,normal,vin_321,discharge,4,0,,,,
LFP_normal_vin_321_vin_321_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_5.csv,LFP/normal/vin_321/vin_321_discharge_5.csv,LFP,normal,vin_321,discharge,5,0,,,,
LFP_normal_vin_321_vin_321_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_6.csv,LFP/normal/vin_321/vin_321_discharge_6.csv,LFP,normal,vin_321,discharge,6,0,,,,
LFP_normal_vin_321_vin_321_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_7.csv,LFP/normal/vin_321/vin_321_discharge_7.csv,LFP,normal,vin_321,discharge,7,0,,,,
LFP_normal_vin_321_vin_321_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_8.csv,LFP/normal/vin_321/vin_321_discharge_8.csv,LFP,normal,vin_321,discharge,8,0,,,,
LFP_normal_vin_321_vin_321_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_9.csv,LFP/normal/vin_321/vin_321_discharge_9.csv,LFP,normal,vin_321,discharge,9,0,,,,
LFP_normal_vin_321_vin_321_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_321\vin_321_discharge_10.csv,LFP/normal/vin_321/vin_321_discharge_10.csv,LFP,normal,vin_321,discharge,10,0,,,,
LFP_normal_vin_322_vin_322_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_1.csv,LFP/normal/vin_322/vin_322_discharge_1.csv,LFP,normal,vin_322,discharge,1,0,,,,
LFP_normal_vin_322_vin_322_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_2.csv,LFP/normal/vin_322/vin_322_discharge_2.csv,LFP,normal,vin_322,discharge,2,0,,,,
LFP_normal_vin_322_vin_322_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_3.csv,LFP/normal/vin_322/vin_322_discharge_3.csv,LFP,normal,vin_322,discharge,3,0,,,,
LFP_normal_vin_322_vin_322_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_4.csv,LFP/normal/vin_322/vin_322_discharge_4.csv,LFP,normal,vin_322,discharge,4,0,,,,
LFP_normal_vin_322_vin_322_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_5.csv,LFP/normal/vin_322/vin_322_discharge_5.csv,LFP,normal,vin_322,discharge,5,0,,,,
LFP_normal_vin_322_vin_322_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_6.csv,LFP/normal/vin_322/vin_322_discharge_6.csv,LFP,normal,vin_322,discharge,6,0,,,,
LFP_normal_vin_322_vin_322_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_7.csv,LFP/normal/vin_322/vin_322_discharge_7.csv,LFP,normal,vin_322,discharge,7,0,,,,
LFP_normal_vin_322_vin_322_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_8.csv,LFP/normal/vin_322/vin_322_discharge_8.csv,LFP,normal,vin_322,discharge,8,0,,,,
LFP_normal_vin_322_vin_322_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_9.csv,LFP/normal/vin_322/vin_322_discharge_9.csv,LFP,normal,vin_322,discharge,9,0,,,,
LFP_normal_vin_322_vin_322_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_322\vin_322_discharge_10.csv,LFP/normal/vin_322/vin_322_discharge_10.csv,LFP,normal,vin_322,discharge,10,0,,,,
LFP_normal_vin_323_vin_323_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_1.csv,LFP/normal/vin_323/vin_323_discharge_1.csv,LFP,normal,vin_323,discharge,1,0,,,,
LFP_normal_vin_323_vin_323_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_2.csv,LFP/normal/vin_323/vin_323_discharge_2.csv,LFP,normal,vin_323,discharge,2,0,,,,
LFP_normal_vin_323_vin_323_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_3.csv,LFP/normal/vin_323/vin_323_discharge_3.csv,LFP,normal,vin_323,discharge,3,0,,,,
LFP_normal_vin_323_vin_323_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_4.csv,LFP/normal/vin_323/vin_323_discharge_4.csv,LFP,normal,vin_323,discharge,4,0,,,,
LFP_normal_vin_323_vin_323_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_5.csv,LFP/normal/vin_323/vin_323_discharge_5.csv,LFP,normal,vin_323,discharge,5,0,,,,
LFP_normal_vin_323_vin_323_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_6.csv,LFP/normal/vin_323/vin_323_discharge_6.csv,LFP,normal,vin_323,discharge,6,0,,,,
LFP_normal_vin_323_vin_323_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_7.csv,LFP/normal/vin_323/vin_323_discharge_7.csv,LFP,normal,vin_323,discharge,7,0,,,,
LFP_normal_vin_323_vin_323_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_8.csv,LFP/normal/vin_323/vin_323_discharge_8.csv,LFP,normal,vin_323,discharge,8,0,,,,
LFP_normal_vin_323_vin_323_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_9.csv,LFP/normal/vin_323/vin_323_discharge_9.csv,LFP,normal,vin_323,discharge,9,0,,,,
LFP_normal_vin_323_vin_323_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_323\vin_323_discharge_10.csv,LFP/normal/vin_323/vin_323_discharge_10.csv,LFP,normal,vin_323,discharge,10,0,,,,
LFP_normal_vin_324_vin_324_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_1.csv,LFP/normal/vin_324/vin_324_discharge_1.csv,LFP,normal,vin_324,discharge,1,0,,,,
LFP_normal_vin_324_vin_324_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_2.csv,LFP/normal/vin_324/vin_324_discharge_2.csv,LFP,normal,vin_324,discharge,2,0,,,,
LFP_normal_vin_324_vin_324_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_3.csv,LFP/normal/vin_324/vin_324_discharge_3.csv,LFP,normal,vin_324,discharge,3,0,,,,
LFP_normal_vin_324_vin_324_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_4.csv,LFP/normal/vin_324/vin_324_discharge_4.csv,LFP,normal,vin_324,discharge,4,0,,,,
LFP_normal_vin_324_vin_324_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_5.csv,LFP/normal/vin_324/vin_324_discharge_5.csv,LFP,normal,vin_324,discharge,5,0,,,,
LFP_normal_vin_324_vin_324_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_6.csv,LFP/normal/vin_324/vin_324_discharge_6.csv,LFP,normal,vin_324,discharge,6,0,,,,
LFP_normal_vin_324_vin_324_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_7.csv,LFP/normal/vin_324/vin_324_discharge_7.csv,LFP,normal,vin_324,discharge,7,0,,,,
LFP_normal_vin_324_vin_324_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_8.csv,LFP/normal/vin_324/vin_324_discharge_8.csv,LFP,normal,vin_324,discharge,8,0,,,,
LFP_normal_vin_324_vin_324_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_9.csv,LFP/normal/vin_324/vin_324_discharge_9.csv,LFP,normal,vin_324,discharge,9,0,,,,
LFP_normal_vin_324_vin_324_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_324\vin_324_discharge_10.csv,LFP/normal/vin_324/vin_324_discharge_10.csv,LFP,normal,vin_324,discharge,10,0,,,,
LFP_normal_vin_325_vin_325_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_1.csv,LFP/normal/vin_325/vin_325_discharge_1.csv,LFP,normal,vin_325,discharge,1,0,,,,
LFP_normal_vin_325_vin_325_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_2.csv,LFP/normal/vin_325/vin_325_discharge_2.csv,LFP,normal,vin_325,discharge,2,0,,,,
LFP_normal_vin_325_vin_325_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_3.csv,LFP/normal/vin_325/vin_325_discharge_3.csv,LFP,normal,vin_325,discharge,3,0,,,,
LFP_normal_vin_325_vin_325_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_4.csv,LFP/normal/vin_325/vin_325_discharge_4.csv,LFP,normal,vin_325,discharge,4,0,,,,
LFP_normal_vin_325_vin_325_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_5.csv,LFP/normal/vin_325/vin_325_discharge_5.csv,LFP,normal,vin_325,discharge,5,0,,,,
LFP_normal_vin_325_vin_325_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_6.csv,LFP/normal/vin_325/vin_325_discharge_6.csv,LFP,normal,vin_325,discharge,6,0,,,,
LFP_normal_vin_325_vin_325_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_7.csv,LFP/normal/vin_325/vin_325_discharge_7.csv,LFP,normal,vin_325,discharge,7,0,,,,
LFP_normal_vin_325_vin_325_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_8.csv,LFP/normal/vin_325/vin_325_discharge_8.csv,LFP,normal,vin_325,discharge,8,0,,,,
LFP_normal_vin_325_vin_325_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_9.csv,LFP/normal/vin_325/vin_325_discharge_9.csv,LFP,normal,vin_325,discharge,9,0,,,,
LFP_normal_vin_325_vin_325_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_325\vin_325_discharge_10.csv,LFP/normal/vin_325/vin_325_discharge_10.csv,LFP,normal,vin_325,discharge,10,0,,,,
LFP_normal_vin_326_vin_326_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_1.csv,LFP/normal/vin_326/vin_326_discharge_1.csv,LFP,normal,vin_326,discharge,1,0,,,,
LFP_normal_vin_326_vin_326_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_2.csv,LFP/normal/vin_326/vin_326_discharge_2.csv,LFP,normal,vin_326,discharge,2,0,,,,
LFP_normal_vin_326_vin_326_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_3.csv,LFP/normal/vin_326/vin_326_discharge_3.csv,LFP,normal,vin_326,discharge,3,0,,,,
LFP_normal_vin_326_vin_326_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_4.csv,LFP/normal/vin_326/vin_326_discharge_4.csv,LFP,normal,vin_326,discharge,4,0,,,,
LFP_normal_vin_326_vin_326_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_5.csv,LFP/normal/vin_326/vin_326_discharge_5.csv,LFP,normal,vin_326,discharge,5,0,,,,
LFP_normal_vin_326_vin_326_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_6.csv,LFP/normal/vin_326/vin_326_discharge_6.csv,LFP,normal,vin_326,discharge,6,0,,,,
LFP_normal_vin_326_vin_326_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_7.csv,LFP/normal/vin_326/vin_326_discharge_7.csv,LFP,normal,vin_326,discharge,7,0,,,,
LFP_normal_vin_326_vin_326_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_8.csv,LFP/normal/vin_326/vin_326_discharge_8.csv,LFP,normal,vin_326,discharge,8,0,,,,
LFP_normal_vin_326_vin_326_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_9.csv,LFP/normal/vin_326/vin_326_discharge_9.csv,LFP,normal,vin_326,discharge,9,0,,,,
LFP_normal_vin_326_vin_326_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_326\vin_326_discharge_10.csv,LFP/normal/vin_326/vin_326_discharge_10.csv,LFP,normal,vin_326,discharge,10,0,,,,
LFP_normal_vin_327_vin_327_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_1.csv,LFP/normal/vin_327/vin_327_discharge_1.csv,LFP,normal,vin_327,discharge,1,0,,,,
LFP_normal_vin_327_vin_327_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_2.csv,LFP/normal/vin_327/vin_327_discharge_2.csv,LFP,normal,vin_327,discharge,2,0,,,,
LFP_normal_vin_327_vin_327_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_3.csv,LFP/normal/vin_327/vin_327_discharge_3.csv,LFP,normal,vin_327,discharge,3,0,,,,
LFP_normal_vin_327_vin_327_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_4.csv,LFP/normal/vin_327/vin_327_discharge_4.csv,LFP,normal,vin_327,discharge,4,0,,,,
LFP_normal_vin_327_vin_327_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_5.csv,LFP/normal/vin_327/vin_327_discharge_5.csv,LFP,normal,vin_327,discharge,5,0,,,,
LFP_normal_vin_327_vin_327_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_6.csv,LFP/normal/vin_327/vin_327_discharge_6.csv,LFP,normal,vin_327,discharge,6,0,,,,
LFP_normal_vin_327_vin_327_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_7.csv,LFP/normal/vin_327/vin_327_discharge_7.csv,LFP,normal,vin_327,discharge,7,0,,,,
LFP_normal_vin_327_vin_327_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_8.csv,LFP/normal/vin_327/vin_327_discharge_8.csv,LFP,normal,vin_327,discharge,8,0,,,,
LFP_normal_vin_327_vin_327_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_9.csv,LFP/normal/vin_327/vin_327_discharge_9.csv,LFP,normal,vin_327,discharge,9,0,,,,
LFP_normal_vin_327_vin_327_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_327\vin_327_discharge_10.csv,LFP/normal/vin_327/vin_327_discharge_10.csv,LFP,normal,vin_327,discharge,10,0,,,,
LFP_normal_vin_328_vin_328_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_1.csv,LFP/normal/vin_328/vin_328_discharge_1.csv,LFP,normal,vin_328,discharge,1,0,,,,
LFP_normal_vin_328_vin_328_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_2.csv,LFP/normal/vin_328/vin_328_discharge_2.csv,LFP,normal,vin_328,discharge,2,0,,,,
LFP_normal_vin_328_vin_328_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_3.csv,LFP/normal/vin_328/vin_328_discharge_3.csv,LFP,normal,vin_328,discharge,3,0,,,,
LFP_normal_vin_328_vin_328_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_4.csv,LFP/normal/vin_328/vin_328_discharge_4.csv,LFP,normal,vin_328,discharge,4,0,,,,
LFP_normal_vin_328_vin_328_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_5.csv,LFP/normal/vin_328/vin_328_discharge_5.csv,LFP,normal,vin_328,discharge,5,0,,,,
LFP_normal_vin_328_vin_328_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_6.csv,LFP/normal/vin_328/vin_328_discharge_6.csv,LFP,normal,vin_328,discharge,6,0,,,,
LFP_normal_vin_328_vin_328_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_7.csv,LFP/normal/vin_328/vin_328_discharge_7.csv,LFP,normal,vin_328,discharge,7,0,,,,
LFP_normal_vin_328_vin_328_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_8.csv,LFP/normal/vin_328/vin_328_discharge_8.csv,LFP,normal,vin_328,discharge,8,0,,,,
LFP_normal_vin_328_vin_328_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_9.csv,LFP/normal/vin_328/vin_328_discharge_9.csv,LFP,normal,vin_328,discharge,9,0,,,,
LFP_normal_vin_328_vin_328_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_328\vin_328_discharge_10.csv,LFP/normal/vin_328/vin_328_discharge_10.csv,LFP,normal,vin_328,discharge,10,0,,,,
LFP_normal_vin_329_vin_329_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_1.csv,LFP/normal/vin_329/vin_329_discharge_1.csv,LFP,normal,vin_329,discharge,1,0,,,,
LFP_normal_vin_329_vin_329_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_2.csv,LFP/normal/vin_329/vin_329_discharge_2.csv,LFP,normal,vin_329,discharge,2,0,,,,
LFP_normal_vin_329_vin_329_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_3.csv,LFP/normal/vin_329/vin_329_discharge_3.csv,LFP,normal,vin_329,discharge,3,0,,,,
LFP_normal_vin_329_vin_329_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_4.csv,LFP/normal/vin_329/vin_329_discharge_4.csv,LFP,normal,vin_329,discharge,4,0,,,,
LFP_normal_vin_329_vin_329_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_5.csv,LFP/normal/vin_329/vin_329_discharge_5.csv,LFP,normal,vin_329,discharge,5,0,,,,
LFP_normal_vin_329_vin_329_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_6.csv,LFP/normal/vin_329/vin_329_discharge_6.csv,LFP,normal,vin_329,discharge,6,0,,,,
LFP_normal_vin_329_vin_329_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_7.csv,LFP/normal/vin_329/vin_329_discharge_7.csv,LFP,normal,vin_329,discharge,7,0,,,,
LFP_normal_vin_329_vin_329_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_8.csv,LFP/normal/vin_329/vin_329_discharge_8.csv,LFP,normal,vin_329,discharge,8,0,,,,
LFP_normal_vin_329_vin_329_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_9.csv,LFP/normal/vin_329/vin_329_discharge_9.csv,LFP,normal,vin_329,discharge,9,0,,,,
LFP_normal_vin_329_vin_329_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_329\vin_329_discharge_10.csv,LFP/normal/vin_329/vin_329_discharge_10.csv,LFP,normal,vin_329,discharge,10,0,,,,
LFP_normal_vin_330_vin_330_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_1.csv,LFP/normal/vin_330/vin_330_discharge_1.csv,LFP,normal,vin_330,discharge,1,0,,,,
LFP_normal_vin_330_vin_330_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_2.csv,LFP/normal/vin_330/vin_330_discharge_2.csv,LFP,normal,vin_330,discharge,2,0,,,,
LFP_normal_vin_330_vin_330_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_3.csv,LFP/normal/vin_330/vin_330_discharge_3.csv,LFP,normal,vin_330,discharge,3,0,,,,
LFP_normal_vin_330_vin_330_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_4.csv,LFP/normal/vin_330/vin_330_discharge_4.csv,LFP,normal,vin_330,discharge,4,0,,,,
LFP_normal_vin_330_vin_330_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_5.csv,LFP/normal/vin_330/vin_330_discharge_5.csv,LFP,normal,vin_330,discharge,5,0,,,,
LFP_normal_vin_330_vin_330_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_6.csv,LFP/normal/vin_330/vin_330_discharge_6.csv,LFP,normal,vin_330,discharge,6,0,,,,
LFP_normal_vin_330_vin_330_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_7.csv,LFP/normal/vin_330/vin_330_discharge_7.csv,LFP,normal,vin_330,discharge,7,0,,,,
LFP_normal_vin_330_vin_330_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_8.csv,LFP/normal/vin_330/vin_330_discharge_8.csv,LFP,normal,vin_330,discharge,8,0,,,,
LFP_normal_vin_330_vin_330_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_9.csv,LFP/normal/vin_330/vin_330_discharge_9.csv,LFP,normal,vin_330,discharge,9,0,,,,
LFP_normal_vin_330_vin_330_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_330\vin_330_discharge_10.csv,LFP/normal/vin_330/vin_330_discharge_10.csv,LFP,normal,vin_330,discharge,10,0,,,,
