sample_id,file_path,relative_path,chemistry,fault_type,vin,cycle_kind,cycle_index,sample_label,severity,fault_cell_id,fault_value,fault_unit
LFP_normal_vin_287_vin_287_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_287\vin_287_discharge_10.csv,LFP/normal/vin_287/vin_287_discharge_10.csv,LFP,normal,vin_287,discharge,10,0,,,,
LFP_normal_vin_288_vin_288_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_1.csv,LFP/normal/vin_288/vin_288_discharge_1.csv,LFP,normal,vin_288,discharge,1,0,,,,
LFP_normal_vin_288_vin_288_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_2.csv,LFP/normal/vin_288/vin_288_discharge_2.csv,LFP,normal,vin_288,discharge,2,0,,,,
LFP_normal_vin_288_vin_288_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_3.csv,LFP/normal/vin_288/vin_288_discharge_3.csv,LFP,normal,vin_288,discharge,3,0,,,,
LFP_normal_vin_288_vin_288_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_4.csv,LFP/normal/vin_288/vin_288_discharge_4.csv,LFP,normal,vin_288,discharge,4,0,,,,
LFP_normal_vin_288_vin_288_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_5.csv,LFP/normal/vin_288/vin_288_discharge_5.csv,LFP,normal,vin_288,discharge,5,0,,,,
LFP_normal_vin_288_vin_288_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_6.csv,LFP/normal/vin_288/vin_288_discharge_6.csv,LFP,normal,vin_288,discharge,6,0,,,,
LFP_normal_vin_288_vin_288_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_7.csv,LFP/normal/vin_288/vin_288_discharge_7.csv,LFP,normal,vin_288,discharge,7,0,,,,
LFP_normal_vin_288_vin_288_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_8.csv,LFP/normal/vin_288/vin_288_discharge_8.csv,LFP,normal,vin_288,discharge,8,0,,,,
LFP_normal_vin_288_vin_288_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_9.csv,LFP/normal/vin_288/vin_288_discharge_9.csv,LFP,normal,vin_288,discharge,9,0,,,,
LFP_normal_vin_288_vin_288_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_288\vin_288_discharge_10.csv,LFP/normal/vin_288/vin_288_discharge_10.csv,LFP,normal,vin_288,discharge,10,0,,,,
LFP_normal_vin_289_vin_289_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_1.csv,LFP/normal/vin_289/vin_289_discharge_1.csv,LFP,normal,vin_289,discharge,1,0,,,,
LFP_normal_vin_289_vin_289_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_2.csv,LFP/normal/vin_289/vin_289_discharge_2.csv,LFP,normal,vin_289,discharge,2,0,,,,
LFP_normal_vin_289_vin_289_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_3.csv,LFP/normal/vin_289/vin_289_discharge_3.csv,LFP,normal,vin_289,discharge,3,0,,,,
LFP_normal_vin_289_vin_289_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_4.csv,LFP/normal/vin_289/vin_289_discharge_4.csv,LFP,normal,vin_289,discharge,4,0,,,,
LFP_normal_vin_289_vin_289_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_5.csv,LFP/normal/vin_289/vin_289_discharge_5.csv,LFP,normal,vin_289,discharge,5,0,,,,
LFP_normal_vin_289_vin_289_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_6.csv,LFP/normal/vin_289/vin_289_discharge_6.csv,LFP,normal,vin_289,discharge,6,0,,,,
LFP_normal_vin_289_vin_289_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_7.csv,LFP/normal/vin_289/vin_289_discharge_7.csv,LFP,normal,vin_289,discharge,7,0,,,,
LFP_normal_vin_289_vin_289_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_8.csv,LFP/normal/vin_289/vin_289_discharge_8.csv,LFP,normal,vin_289,discharge,8,0,,,,
LFP_normal_vin_289_vin_289_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_9.csv,LFP/normal/vin_289/vin_289_discharge_9.csv,LFP,normal,vin_289,discharge,9,0,,,,
LFP_normal_vin_289_vin_289_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_289\vin_289_discharge_10.csv,LFP/normal/vin_289/vin_289_discharge_10.csv,LFP,normal,vin_289,discharge,10,0,,,,
LFP_normal_vin_290_vin_290_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_1.csv,LFP/normal/vin_290/vin_290_discharge_1.csv,LFP,normal,vin_290,discharge,1,0,,,,
LFP_normal_vin_290_vin_290_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_2.csv,LFP/normal/vin_290/vin_290_discharge_2.csv,LFP,normal,vin_290,discharge,2,0,,,,
LFP_normal_vin_290_vin_290_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_3.csv,LFP/normal/vin_290/vin_290_discharge_3.csv,LFP,normal,vin_290,discharge,3,0,,,,
LFP_normal_vin_290_vin_290_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_4.csv,LFP/normal/vin_290/vin_290_discharge_4.csv,LFP,normal,vin_290,discharge,4,0,,,,
LFP_normal_vin_290_vin_290_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_5.csv,LFP/normal/vin_290/vin_290_discharge_5.csv,LFP,normal,vin_290,discharge,5,0,,,,
LFP_normal_vin_290_vin_290_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_6.csv,LFP/normal/vin_290/vin_290_discharge_6.csv,LFP,normal,vin_290,discharge,6,0,,,,
LFP_normal_vin_290_vin_290_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_7.csv,LFP/normal/vin_290/vin_290_discharge_7.csv,LFP,normal,vin_290,discharge,7,0,,,,
LFP_normal_vin_290_vin_290_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_8.csv,LFP/normal/vin_290/vin_290_discharge_8.csv,LFP,normal,vin_290,discharge,8,0,,,,
LFP_normal_vin_290_vin_290_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_9.csv,LFP/normal/vin_290/vin_290_discharge_9.csv,LFP,normal,vin_290,discharge,9,0,,,,
LFP_normal_vin_290_vin_290_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_290\vin_290_discharge_10.csv,LFP/normal/vin_290/vin_290_discharge_10.csv,LFP,normal,vin_290,discharge,10,0,,,,
LFP_normal_vin_291_vin_291_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_1.csv,LFP/normal/vin_291/vin_291_discharge_1.csv,LFP,normal,vin_291,discharge,1,0,,,,
LFP_normal_vin_291_vin_291_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_2.csv,LFP/normal/vin_291/vin_291_discharge_2.csv,LFP,normal,vin_291,discharge,2,0,,,,
LFP_normal_vin_291_vin_291_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_3.csv,LFP/normal/vin_291/vin_291_discharge_3.csv,LFP,normal,vin_291,discharge,3,0,,,,
LFP_normal_vin_291_vin_291_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_4.csv,LFP/normal/vin_291/vin_291_discharge_4.csv,LFP,normal,vin_291,discharge,4,0,,,,
LFP_normal_vin_291_vin_291_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_5.csv,LFP/normal/vin_291/vin_291_discharge_5.csv,LFP,normal,vin_291,discharge,5,0,,,,
LFP_normal_vin_291_vin_291_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_6.csv,LFP/normal/vin_291/vin_291_discharge_6.csv,LFP,normal,vin_291,discharge,6,0,,,,
LFP_normal_vin_291_vin_291_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_7.csv,LFP/normal/vin_291/vin_291_discharge_7.csv,LFP,normal,vin_291,discharge,7,0,,,,
LFP_normal_vin_291_vin_291_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_8.csv,LFP/normal/vin_291/vin_291_discharge_8.csv,LFP,normal,vin_291,discharge,8,0,,,,
LFP_normal_vin_291_vin_291_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_9.csv,LFP/normal/vin_291/vin_291_discharge_9.csv,LFP,normal,vin_291,discharge,9,0,,,,
LFP_normal_vin_291_vin_291_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_291\vin_291_discharge_10.csv,LFP/normal/vin_291/vin_291_discharge_10.csv,LFP,normal,vin_291,discharge,10,0,,,,
LFP_normal_vin_292_vin_292_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_1.csv,LFP/normal/vin_292/vin_292_discharge_1.csv,LFP,normal,vin_292,discharge,1,0,,,,
LFP_normal_vin_292_vin_292_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_2.csv,LFP/normal/vin_292/vin_292_discharge_2.csv,LFP,normal,vin_292,discharge,2,0,,,,
LFP_normal_vin_292_vin_292_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_3.csv,LFP/normal/vin_292/vin_292_discharge_3.csv,LFP,normal,vin_292,discharge,3,0,,,,
LFP_normal_vin_292_vin_292_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_4.csv,LFP/normal/vin_292/vin_292_discharge_4.csv,LFP,normal,vin_292,discharge,4,0,,,,
LFP_normal_vin_292_vin_292_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_5.csv,LFP/normal/vin_292/vin_292_discharge_5.csv,LFP,normal,vin_292,discharge,5,0,,,,
LFP_normal_vin_292_vin_292_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_6.csv,LFP/normal/vin_292/vin_292_discharge_6.csv,LFP,normal,vin_292,discharge,6,0,,,,
LFP_normal_vin_292_vin_292_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_7.csv,LFP/normal/vin_292/vin_292_discharge_7.csv,LFP,normal,vin_292,discharge,7,0,,,,
LFP_normal_vin_292_vin_292_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_8.csv,LFP/normal/vin_292/vin_292_discharge_8.csv,LFP,normal,vin_292,discharge,8,0,,,,
LFP_normal_vin_292_vin_292_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_9.csv,LFP/normal/vin_292/vin_292_discharge_9.csv,LFP,normal,vin_292,discharge,9,0,,,,
LFP_normal_vin_292_vin_292_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_292\vin_292_discharge_10.csv,LFP/normal/vin_292/vin_292_discharge_10.csv,LFP,normal,vin_292,discharge,10,0,,,,
LFP_normal_vin_293_vin_293_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_1.csv,LFP/normal/vin_293/vin_293_discharge_1.csv,LFP,normal,vin_293,discharge,1,0,,,,
LFP_normal_vin_293_vin_293_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_2.csv,LFP/normal/vin_293/vin_293_discharge_2.csv,LFP,normal,vin_293,discharge,2,0,,,,
LFP_normal_vin_293_vin_293_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_3.csv,LFP/normal/vin_293/vin_293_discharge_3.csv,LFP,normal,vin_293,discharge,3,0,,,,
LFP_normal_vin_293_vin_293_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_4.csv,LFP/normal/vin_293/vin_293_discharge_4.csv,LFP,normal,vin_293,discharge,4,0,,,,
LFP_normal_vin_293_vin_293_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_5.csv,LFP/normal/vin_293/vin_293_discharge_5.csv,LFP,normal,vin_293,discharge,5,0,,,,
LFP_normal_vin_293_vin_293_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_6.csv,LFP/normal/vin_293/vin_293_discharge_6.csv,LFP,normal,vin_293,discharge,6,0,,,,
LFP_normal_vin_293_vin_293_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_7.csv,LFP/normal/vin_293/vin_293_discharge_7.csv,LFP,normal,vin_293,discharge,7,0,,,,
LFP_normal_vin_293_vin_293_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_8.csv,LFP/normal/vin_293/vin_293_discharge_8.csv,LFP,normal,vin_293,discharge,8,0,,,,
LFP_normal_vin_293_vin_293_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_9.csv,LFP/normal/vin_293/vin_293_discharge_9.csv,LFP,normal,vin_293,discharge,9,0,,,,
LFP_normal_vin_293_vin_293_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_293\vin_293_discharge_10.csv,LFP/normal/vin_293/vin_293_discharge_10.csv,LFP,normal,vin_293,discharge,10,0,,,,
LFP_normal_vin_294_vin_294_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_1.csv,LFP/normal/vin_294/vin_294_discharge_1.csv,LFP,normal,vin_294,discharge,1,0,,,,
LFP_normal_vin_294_vin_294_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_2.csv,LFP/normal/vin_294/vin_294_discharge_2.csv,LFP,normal,vin_294,discharge,2,0,,,,
LFP_normal_vin_294_vin_294_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_3.csv,LFP/normal/vin_294/vin_294_discharge_3.csv,LFP,normal,vin_294,discharge,3,0,,,,
LFP_normal_vin_294_vin_294_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_4.csv,LFP/normal/vin_294/vin_294_discharge_4.csv,LFP,normal,vin_294,discharge,4,0,,,,
LFP_normal_vin_294_vin_294_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_5.csv,LFP/normal/vin_294/vin_294_discharge_5.csv,LFP,normal,vin_294,discharge,5,0,,,,
LFP_normal_vin_294_vin_294_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_6.csv,LFP/normal/vin_294/vin_294_discharge_6.csv,LFP,normal,vin_294,discharge,6,0,,,,
LFP_normal_vin_294_vin_294_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_7.csv,LFP/normal/vin_294/vin_294_discharge_7.csv,LFP,normal,vin_294,discharge,7,0,,,,
LFP_normal_vin_294_vin_294_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_8.csv,LFP/normal/vin_294/vin_294_discharge_8.csv,LFP,normal,vin_294,discharge,8,0,,,,
LFP_normal_vin_294_vin_294_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_9.csv,LFP/normal/vin_294/vin_294_discharge_9.csv,LFP,normal,vin_294,discharge,9,0,,,,
LFP_normal_vin_294_vin_294_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_294\vin_294_discharge_10.csv,LFP/normal/vin_294/vin_294_discharge_10.csv,LFP,normal,vin_294,discharge,10,0,,,,
LFP_normal_vin_295_vin_295_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_1.csv,LFP/normal/vin_295/vin_295_discharge_1.csv,LFP,normal,vin_295,discharge,1,0,,,,
LFP_normal_vin_295_vin_295_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_2.csv,LFP/normal/vin_295/vin_295_discharge_2.csv,LFP,normal,vin_295,discharge,2,0,,,,
LFP_normal_vin_295_vin_295_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_3.csv,LFP/normal/vin_295/vin_295_discharge_3.csv,LFP,normal,vin_295,discharge,3,0,,,,
LFP_normal_vin_295_vin_295_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_4.csv,LFP/normal/vin_295/vin_295_discharge_4.csv,LFP,normal,vin_295,discharge,4,0,,,,
LFP_normal_vin_295_vin_295_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_5.csv,LFP/normal/vin_295/vin_295_discharge_5.csv,LFP,normal,vin_295,discharge,5,0,,,,
LFP_normal_vin_295_vin_295_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_6.csv,LFP/normal/vin_295/vin_295_discharge_6.csv,LFP,normal,vin_295,discharge,6,0,,,,
LFP_normal_vin_295_vin_295_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_7.csv,LFP/normal/vin_295/vin_295_discharge_7.csv,LFP,normal,vin_295,discharge,7,0,,,,
LFP_normal_vin_295_vin_295_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_8.csv,LFP/normal/vin_295/vin_295_discharge_8.csv,LFP,normal,vin_295,discharge,8,0,,,,
LFP_normal_vin_295_vin_295_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_9.csv,LFP/normal/vin_295/vin_295_discharge_9.csv,LFP,normal,vin_295,discharge,9,0,,,,
LFP_normal_vin_295_vin_295_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_295\vin_295_discharge_10.csv,LFP/normal/vin_295/vin_295_discharge_10.csv,LFP,normal,vin_295,discharge,10,0,,,,
LFP_normal_vin_296_vin_296_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_1.csv,LFP/normal/vin_296/vin_296_discharge_1.csv,LFP,normal,vin_296,discharge,1,0,,,,
LFP_normal_vin_296_vin_296_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_2.csv,LFP/normal/vin_296/vin_296_discharge_2.csv,LFP,normal,vin_296,discharge,2,0,,,,
LFP_normal_vin_296_vin_296_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_3.csv,LFP/normal/vin_296/vin_296_discharge_3.csv,LFP,normal,vin_296,discharge,3,0,,,,
LFP_normal_vin_296_vin_296_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_4.csv,LFP/normal/vin_296/vin_296_discharge_4.csv,LFP,normal,vin_296,discharge,4,0,,,,
LFP_normal_vin_296_vin_296_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_5.csv,LFP/normal/vin_296/vin_296_discharge_5.csv,LFP,normal,vin_296,discharge,5,0,,,,
LFP_normal_vin_296_vin_296_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_6.csv,LFP/normal/vin_296/vin_296_discharge_6.csv,LFP,normal,vin_296,discharge,6,0,,,,
LFP_normal_vin_296_vin_296_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_7.csv,LFP/normal/vin_296/vin_296_discharge_7.csv,LFP,normal,vin_296,discharge,7,0,,,,
LFP_normal_vin_296_vin_296_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_8.csv,LFP/normal/vin_296/vin_296_discharge_8.csv,LFP,normal,vin_296,discharge,8,0,,,,
LFP_normal_vin_296_vin_296_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_9.csv,LFP/normal/vin_296/vin_296_discharge_9.csv,LFP,normal,vin_296,discharge,9,0,,,,
LFP_normal_vin_296_vin_296_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_296\vin_296_discharge_10.csv,LFP/normal/vin_296/vin_296_discharge_10.csv,LFP,normal,vin_296,discharge,10,0,,,,
LFP_normal_vin_297_vin_297_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_297\vin_297_discharge_1.csv,LFP/normal/vin_297/vin_297_discharge_1.csv,LFP,normal,vin_297,discharge,1,0,,,,
LFP_normal_vin_297_vin_297_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_297\vin_297_discharge_2.csv,LFP/normal/vin_297/vin_297_discharge_2.csv,LFP,normal,vin_297,discharge,2,0,,,,
LFP_normal_vin_297_vin_297_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_297\vin_297_discharge_3.csv,LFP/normal/vin_297/vin_297_discharge_3.csv,LFP,normal,vin_297,discharge,3,0,,,,
LFP_normal_vin_297_vin_297_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_297\vin_297_discharge_4.csv,LFP/normal/vin_297/vin_297_discharge_4.csv,LFP,normal,vin_297,discharge,4,0,,,,
LFP_normal_vin_297_vin_297_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_297\vin_297_discharge_5.csv,LFP/normal/vin_297/vin_297_discharge_5.csv,LFP,normal,vin_297,discharge,5,0,,,,
LFP_normal_vin_297_vin_297_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_297\vin_297_discharge_6.csv,LFP/normal/vin_297/vin_297_discharge_6.csv,LFP,normal,vin_297,discharge,6,0,,,,
LFP_normal_vin_297_vin_297_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_297\vin_297_discharge_7.csv,LFP/normal/vin_297/vin_297_discharge_7.csv,LFP,normal,vin_297,discharge,7,0,,,,
LFP_normal_vin_297_vin_297_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_297\vin_297_discharge_8.csv,LFP/normal/vin_297/vin_297_discharge_8.csv,LFP,normal,vin_297,discharge,8,0,,,,
